id_vaga,id_candidato,proba
14078,35823,0.5669360182592261
14085,49786,0.7078616142581622
14085,37155,0.5911703733350882
14086,2421,0.5911703733350882
14093,43548,0.6590274221299862
14093,32311,0.5832460254929858
14094,12979,0.5911703733350882
14094,10145,0.5911703733350882
14095,49855,0.7478725047527046
14095,49772,0.6599840010377143
14096,9949,0.47976681223337003
14099,13105,0.6196038834531912
14102,47023,0.579206976576294
14102,6910,0.579206976576294
14112,49950,0.6114070496772591
14115,46638,0.5592867366957048
14115,49630,0.5190367892958535
14122,47000,0.5673603978464179
14136,49878,0.4588574382426259
14145,20769,0.5911703733350882
14145,4233,0.5911703733350882
14147,2146,0.5911703733350882
14149,23356,0.5911703733350882
14149,38344,0.5911703733350882
14150,43261,0.5911703733350882
14151,23864,0.5911703733350882
14151,45524,0.5911703733350882
14153,4865,0.5911703733350882
14153,15621,0.5911703733350882
14162,49943,0.4898350317762226
14163,49922,0.4898350317762226
14169,19100,0.5234444757969106
14183,24213,0.6906692383823202
14183,43123,0.5669360182592261
